Severity,TAPP,Row,Field,Check,Message
INFO,(cross-TAPP),,Number of Cycles per Block,tier-divergence,"Tier assignment differs across 3 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Editable; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Editable; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Editable. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Oxide Production Method and Threshold,tier-divergence,"Tier assignment differs across 7 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Read-Only; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Read-Only; LA-ICPMS_TAPP_v13.csv: C=Basic,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Per-Analyte Calibration Strategy,tier-divergence,"Tier assignment differs across 7 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Read-Only; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Read-Only; LA-ICPMS_TAPP_v13.csv: C=Basic,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_MC-ICP-MS_TAPP_v5.csv: C=Advanced,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Phase Identification Method,tier-divergence,"Tier assignment differs across 2 TAPPs — Lab-XCT_TAPP_v10.csv: C=Advanced,D=Editable; TEM_TAPP_v9.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Plasma Thermal Mode,tier-divergence,"Tier assignment differs across 7 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Read-Only; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Read-Only; LA-ICPMS_TAPP_v13.csv: C=Basic,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,RF Power,tier-divergence,"Tier assignment differs across 5 TAPPs — LA-ICPMS_TAPP_v13.csv: C=Basic,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Editable; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Editable; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Editable; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Editable. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Sample Preparation Method,tier-divergence,"Tier assignment differs across 13 TAPPs — EPMA_TAPP_v9.csv: C=Basic,D=Editable; LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Basic,D=Editable; LA-ICPMS_Geochron_TAPP_v2.csv: C=Basic,D=Editable; LA-ICPMS_TAPP_v13.csv: C=Advanced,D=Editable; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Editable; SEM_Composition_TAPP_v6.csv: C=Basic,D=Editable; SEM_FIBSEM_TAPP_v6.csv: C=Basic,D=Editable; SEM_Imaging_TAPP_v6.csv: C=Basic,D=Editable; SEM_TAPP_v6.csv: C=Basic,D=Editable; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; TEM_TAPP_v9.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Signal Collection Mode,tier-divergence,"Tier assignment differs across 4 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Read-Only; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Signal Integration Interval Method,tier-divergence,"Tier assignment differs across 7 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Advanced,D=Read-Only; LA-ICPMS_Geochron_TAPP_v2.csv: C=Advanced,D=Read-Only; LA-ICPMS_TAPP_v13.csv: C=Basic,D=Read-Only; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_MC-ICP-MS_TAPP_v5.csv: C=Basic,D=Read-Only; Solution_Q-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only; Solution_SF-ICP-MS_TAPP_v7.csv: C=Basic,D=Read-Only. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Step Size / Pixel Size,tier-divergence,"Tier assignment differs across 3 TAPPs — EPMA_TAPP_v9.csv: C=Basic,D=Editable; SEM_Composition_TAPP_v6.csv: C=Advanced,D=Basic; SEM_TAPP_v6.csv: C=Advanced,D=Basic. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,(cross-TAPP),,Within-Session Analytical Precision and Assessment Method,tier-divergence,"Tier assignment differs across 6 TAPPs — LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv: C=Basic,D=Basic; LA-ICPMS_Geochron_TAPP_v2.csv: C=Basic,D=Basic; LA-ICPMS_TAPP_v13.csv: C=Advanced,D=Basic; LA-Q:SF-ICPMS_TAPP_v5.csv: C=Advanced,D=Basic; Solution_Q-ICP-MS_TAPP_v7.csv: C=Advanced,D=Basic; Solution_SF-ICP-MS_TAPP_v7.csv: C=Advanced,D=Basic. Intentional divergence must be recorded in precedents.md (Rule 2/4)."
INFO,EPMA_TAPP_v9.csv,16,Coupled Technique(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,EPMA_TAPP_v9.csv,17,Coupling Description,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,EPMA_TAPP_v9.csv,22,Target Material,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,EPMA_TAPP_v9.csv,55,Background Position(s),datatype-compound,Data Type 'Numeric + label' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,10,Analysis Start Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,11,Analysis End Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,12,Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,13,Funding Source for Procedure Development,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,14,Funding Source for Analysis,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,15,Procedure Reference(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,16,Coupled Technique(s),datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,16,Coupled Technique(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,17,Coupling Description,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,18,Coupled Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,19,Coupled Dataset or Publication Reference,datatype-compound,Data Type 'URI / DOI / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,19,Coupled Dataset or Publication Reference,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,23,Target Material,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,3,Laboratory,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,4,Procedure Name,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,5,Technique,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,6,Procedure Author,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,61,Laser Beam Energy Profile,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,7,Analyst,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_Horstwood_TAPP_v8.csv,8,Laboratory ID,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,10,Analysis Start Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,11,Analysis End Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,12,Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,13,Funding Source for Procedure Development,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,14,Funding Source for Analysis,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,15,Procedure Reference(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,16,Coupled Technique(s),datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,16,Coupled Technique(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,17,Coupling Description,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,18,Coupled Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,19,Coupled Dataset or Publication Reference,datatype-compound,Data Type 'URI / DOI / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,19,Coupled Dataset or Publication Reference,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,23,Target Material,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,3,Laboratory,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,4,Procedure Name,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,5,Technique,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,6,Procedure Author,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,61,Laser Beam Energy Profile,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,7,Analyst,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_Geochron_TAPP_v2.csv,8,Laboratory ID,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,10,Analysis Start Date,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,10,Analysis Start Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,102,Detection Limit Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,103,Limit of Quantification (LOQ) Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,108,Additional Notes,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,11,Analysis End Date,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,11,Analysis End Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,12,Procedure DOI,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,12,Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,13,Funding Source for Procedure Development,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,14,Funding Source for Analysis,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,15,Procedure Reference(s),date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,15,Procedure Reference(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,16,Coupled Technique(s),datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_TAPP_v13.csv,16,Coupled Technique(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,17,Coupling Description,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,18,Coupled Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,19,Coupled Dataset or Publication Reference,datatype-compound,Data Type 'URI / DOI / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_TAPP_v13.csv,19,Coupled Dataset or Publication Reference,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,22,Target Material,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_TAPP_v13.csv,22,Target Material,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,23,Sample Form / Analytical Substrate,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,24,Sample Name,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,25,Sample Persistent Identifier,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,26,Fusion Flux and Dilution Ratio,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,27,Sample Preparation Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,28,Pre-Ablation Surface Treatment,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,3,Procedure Name,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,3,Procedure Name,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,32,ICP-MS Manufacturer & Model,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,37,Guard Electrode,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,39,Detector Configuration,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,4,Technique,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,41,Acquisition Software,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,49,Laser Energy,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,5,Procedure Author,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,5,Procedure Author,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,51,Laser Beam Energy Profile,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_TAPP_v13.csv,54,Ablation Duration per Spot,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,55,"Transect Rate, Mapping Rate or Step Size",date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,56,Raster Line Spacing (Mapping Only),date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,6,Analyst,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,6,Analyst,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,60,RF Power,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,64,Oxide Production Method and Threshold,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,65,Oxide Production,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,68,Instrument Warm-up / Session Duration Limit,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,69,Drift Monitor Frequency,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,7,Laboratory,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,70,Analysis Sequence,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,73,Background Count Time,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,74,Multi-Run Sequential Analysis Design,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,75,Analysis Location/Spot Coordinates,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,76,Number of Replicates,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,77,Transect Length,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,78,Mapping Area,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,8,Laboratory ID,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,8,Laboratory ID,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-ICPMS_TAPP_v13.csv,84,Elemental Fractionation Correction,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,85,Uncertainty Propagation Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,86,Matrix Offset Correction (LIEF),date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,87,Signal Integration Interval Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,88,Signal Integration Time,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,89,Spike / Outlier Filtering Approach,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,9,Procedure Start Date,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,90,Blank / Background Correction Method,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,91,Pulse/Analog Detector Nonlinearity Correction,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-ICPMS_TAPP_v13.csv,95,Memory Effect Mitigation,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,96,Normalization / Standards-Based Correction,date-missing,Last Update (column H) is empty.
INFO,LA-ICPMS_TAPP_v13.csv,99,Primary Calibration Standard Name,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,10,Analysis Start Date,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,10,Analysis Start Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,100,Signal Integration Interval Method,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,101,Signal Integration Time,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,102,Spike / Outlier Filtering Approach,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,103,Blank / Background Correction Method,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,104,Pulse/Analog Detector Nonlinearity Correction,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,109,Memory Effect Mitigation,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,11,Analysis End Date,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,11,Analysis End Date,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,110,Normalization / Standards-Based Correction,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,114,Primary Calibration Standard Name,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,118,Detection Limit Method,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,119,Limit of Quantification (LOQ) Method,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,12,Procedure DOI,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,12,Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,124,Additional Notes,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,13,Funding Source for Procedure Development,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,14,Funding Source for Analysis,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,15,Procedure Reference(s),date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,15,Procedure Reference(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,16,Coupled Technique(s),datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,16,Coupled Technique(s),group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,17,Coupling Description,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,18,Coupled Procedure DOI,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,19,Coupled Dataset or Publication Reference,datatype-compound,Data Type 'URI / DOI / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,19,Coupled Dataset or Publication Reference,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,22,Target Material,datatype-compound,Data Type 'Controlled list / Text' is a compound type not listed in conventions.md. Widely used — likely a gap in the vocabulary rather than an error.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,22,Target Material,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,23,Sample Form / Analytical Substrate,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,24,Sample Name,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,25,Sample Persistent Identifier,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,26,Fusion Flux and Dilution Ratio,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,27,Sample Preparation Method,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,28,Pre-Ablation Surface Treatment,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,3,Procedure Name,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,3,Procedure Name,group1-description,Description differs from the template. Column B is template-owned; only Column F is technique-specific.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,32,ICP-MS Manufacturer & Model,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,39,Guard Electrode,date-missing,Last Update (column H) is empty.
INFO,LA-Q:SF-ICPMS_TAPP_v5.csv,4,Technique,date-missing,Last Update (column H) is empty.
